,RXCUI,NAME
3280,8076,perphenazine
3281,856825,perphenazine
3282,309994,NF
3283,82001,docusate
3284,261268,pioglitazone
3285,284550,ziprasidone
3286,744624,amlodipine
3287,309304,NF
3288,313366,thiothixene
3289,313361,thiothixene
3290,9997,spironolactone
3291,313850,amoxicillin
3292,1364441,apixaban
3293,854232,enoxaparin
3294,857226,sevelamer
3295,153095,glucagon
3296,150985,water
3297,1087623,ascorbic acid
3298,205641,dronabinol
3299,746813,mometasone
3300,746811,mometasone
3301,746815,mometasone
3302,847042,hydrochlorothiazide
3303,309955,dipyridamole
3304,197737,glyburide
3305,897698,hydromorphone
3306,213695,carisoprodol
3307,283219,piperonyl butoxide
3308,429212,clozapine
3309,309374,clozapine
3310,1876920,deutetrabenazine
3311,308668,benzocaine
3312,858071,colchicine
3313,1098142,niacin
3314,1098135,niacin
3315,858751,ursodeoxycholate
3316,153046,olanzapine
3317,261314,ivermectin
3318,577961,amphetamine
3319,312666,NF
3320,995232,hydroxyzine
3321,476588,solifenacin
3322,312689,NF
3323,312684,NF
3324,856481,propranolol
3325,10800,trifluoperazine
3326,700622,NF
3327,91130,trifluoperazine
3328,42347,bupropion
3329,403918,NF
3330,197654,estazolam
3331,4077,estazolam
3332,2101,carisoprodol
3333,808548,NF
3334,262071,fentanyl
3335,245136,fentanyl
3336,902626,dexlansoprazole
3337,855480,alclometasone
3338,1600915,carbidopa
3339,134615,brimonidine
3340,39171,brimonidine
3341,203172,ceftriaxone
3342,204871,NF
3343,797272,clindamycin
3344,2193,ceftriaxone
3345,18867,benazepril
3346,134748,rasagiline
3347,308610,NF
3348,898367,hydrochlorothiazide
3349,577300,rasagiline
3350,235758,benazepril
3351,636664,rasagiline
3352,214287,benazepril
3353,608328,rasagiline
3354,308612,NF
3355,197620,NF
3356,203164,pyridoxine
3357,309290,ciclopirox
3358,1297357,lurasidone
3359,1298091,flurazepam
3360,1797898,olopatadine
3361,213927,cefixime
3362,114194,warfarin
3363,11289,warfarin
3364,139825,insulin detemir
3365,283809,travoprost
3366,1992299,timolol
3367,352741,escitalopram
3368,687048,fluvastatin
3369,754513,NF
3370,1298324,dextromethorphan
3371,309749,NF
3372,3289,dextromethorphan
3373,350933,NF
3374,5032,guaifenesin
3375,808065,NF
3376,30145,mometasone
3377,197315,NF
3378,896161,salmeterol
3379,108118,mometasone
3380,746199,NF
3381,746718,NF
3382,896174,NF
3383,746732,NF
3384,311754,NF
3385,310397,NF
3386,285129,glyburide
3387,341248,ezetimibe
3388,60548,exenatide
3389,135481,candesartan
3390,1242964,exenatide
3391,1544916,exenatide
3392,214354,candesartan
3393,862034,NF
3394,862041,NF
3395,647295,albuterol
3396,18603,azelastine
3397,867447,NF
3398,235824,azelastine
3399,866653,NF
3400,58917,NF
3401,745804,NF
3402,4441,flecainide
3403,1232815,NF
3404,310350,NF
3405,42686,flecainide
3406,1232820,NF
3407,327148,budesonide
3408,745802,NF
3409,197421,NF
3410,203116,buspirone
3411,1827,buspirone
3412,197420,NF
3413,857974,saxagliptin
3414,858037,saxagliptin
3415,38404,topiramate
3416,313882,NF
3417,1347,beclomethasone
3418,966536,beclomethasone
3419,1348,beclomethasone
3420,746452,NF
3421,245402,NF
3422,260278,NF
3423,1092380,cholecalciferol
3424,623033,lubiprostone
3425,1808,bumetanide
3426,2353,clorazepate
3427,197355,NF
3428,309371,clotrimazole
3429,203114,amiodarone
3430,198283,NF
3431,2607,clorazepate
3432,703,amiodarone
3433,284202,ferrous fumarate
3434,278346,omega-3 acid ethyl esters (USP)
3435,404673,NF
3436,616489,quetiapine
3437,17128,lansoprazole
3438,607044,omega-3 acid ethyl esters (USP)
3439,405206,memantine
3440,83553,quetiapine
3441,466563,propylene glycol
3442,689953,propylene glycol
3443,227778,proparacaine
3444,34905,proparacaine
3445,8514,polyethylene glycol 400
3446,34693,propylene glycol
3447,314178,NF
3448,636621,NF
3449,314151,NF
3450,485442,eszopiclone
3451,214618,lisinopril
3452,236916,ibandronate
3453,115264,ibandronate
3454,579525,NF
3455,795141,NF
3456,84857,anastrozole
3457,1665697,meperidine
3458,311528,NF
3459,861470,NF
3460,861473,meperidine
3461,861463,meperidine
3462,216525,dexamethasone
3463,853238,polyethylene glycol 400
3464,204563,NF
3465,348391,NF
3466,1293648,lidocaine
3467,1013009,NF
3468,1293628,lidocaine
3469,313947,NF
3470,1242968,exenatide
3471,847917,exenatide
3472,206905,ibuprofen
3473,1098134,niacin
3474,422671,NF
3475,219789,NF
3476,236719,"sodium phosphate, dibasic"
3477,707251,sodium chloride
3478,50088,NF
3479,1192849,NF
3480,36709,sodium phosphate
3481,235496,"sodium phosphate, monobasic"
3482,211724,NF
3483,1008574,"sodium phosphate, monobasic"
3484,107691,NF
3485,1111170,NF
3486,798405,NF
3487,404317,NF
3488,198624,ferrous fumarate
3489,422672,NF
3490,730955,"sodium phosphate, dibasic"
3491,876214,polyethylene glycol 3350
3492,1037041,dabigatran etexilate
3493,9796,simethicone
3494,1037042,dabigatran etexilate
3495,221095,enoxaparin
3496,67108,enoxaparin
3497,1732006,morphine
3498,1732014,morphine
3499,998213,morphine
3500,282457,NF
3501,466588,aluminum hydroxide
3502,1007798,mineral oil
3503,1234290,NF
3504,2003714,morphine
3505,8091,petrolatum
3506,612,aluminum hydroxide
3507,1234291,NF
3508,2003715,NF
3509,895200,NF
3510,311777,NF
3511,10831,sulfamethoxazole
3512,833146,milnacipran
3513,198911,zinc oxide
3514,285032,travoprost
3515,896108,naftifine
3516,313408,timolol
3517,996617,memantine
3518,43611,latanoprost
3519,261337,olanzapine
3520,6472,lovastatin
3521,904601,NF
3522,260346,NF
3523,7008,sotalol
3524,861025,metformin
3525,9947,sotalol
3526,754514,NF
3527,1007608,belladonna alkaloids
3528,8134,phenobarbital
3529,260271,NF
3530,46041,alendronate
3531,689606,atropine
3532,3500,diphenoxylate
3533,1046815,atropine
3534,617264,NF
3535,594040,atropine
3536,203152,alendronate
3537,308585,NF
3538,9601,scopolamine
3539,1008045,phenobarbital
3540,153970,hyoscyamine
3541,313842,NF
3542,89781,"belladonna extract, USP"
3543,352228,ziprasidone
3544,1737244,clindamycin
3545,313572,vancomycin
3546,404587,emtricitabine
3547,977883,hydrochlorothiazide
3548,861743,glyburide
3549,197838,isosorbide dinitrate
3550,311642,methylcellulose
3551,1313699,methylcellulose (15 CPS)
3552,1313700,methylcellulose (1500 CPS)
3553,1313702,methylcellulose (400 cps)
3554,6873,methylcellulose
3555,1313701,methylcellulose (25 CPS)
3556,403917,NF
3557,313705,NF
3558,313580,venlafaxine
3559,992675,hydrocodone
3560,808753,venlafaxine
3561,847060,hydrochlorothiazide
3562,72302,ropinirole
3563,236553,ropinirole
3564,403851,carbidopa
3565,72965,letrozole
3566,4719,gemfibrozil
3567,808543,NF
3568,1649560,albuterol
3569,352951,cyclosporine
3570,1256,azathioprine
3571,199167,phenobarbital
3572,312244,NF
3573,260279,NF
3574,310942,NF
3575,5553,hydroxyzine
3576,4493,fluoxetine
3577,203182,hydroxyzine
3578,227224,fluoxetine
3579,729717,sitagliptin
3580,1828,busulfan
3581,197422,busulfan
3582,199450,clobazam
3583,824301,rufinamide
3584,21241,clobazam
3585,69036,rufinamide
3586,310347,NF
3587,142437,flavoxate
3588,4440,flavoxate
3589,1095229,flavoxate
3590,39998,zonisamide
3591,196502,lamotrigine
3592,108782,lamotrigine
3593,261708,zonisamide
3594,105018,lamotrigine
3595,824303,rufinamide
3596,824296,rufinamide
3597,202585,clonazepam
3598,1191051,clobazam
3599,1191056,clobazam
3600,623400,lacosamide
3601,809979,lacosamide
3602,309130,NF
3603,20610,cetirizine
3604,203150,cetirizine
3605,798408,purified protein derivative of tuberculin
3606,1006120,sulfacetamide
3607,905516,chlordiazepoxide
3608,1000000,hydrochlorothiazide
3609,1807917,metformin
3610,6922,metronidazole
3611,200328,capecitabine
3612,194000,capecitabine
3613,1797933,fluticasone
3614,104094,famotidine
3615,212549,amlodipine
3616,351427,nicotine
3617,754503,olanzapine
3618,207265,metoclopramide
3619,1799654,sodium polystyrene sulfonate
3620,404408,escitalopram
3621,153892,montelukast
3622,2447,cholestyramine resin
3623,260493,NF
3624,106101,oxymetazoline
3625,643060,NF
3626,204416,haloperidol
3627,217483,haloperidol
3628,238994,NF
3629,7812,oxymetazoline
3630,895664,ibuprofen
3631,1000987,oxymetazoline
3632,644895,diphenhydramine
3633,859421,rosuvastatin
3634,235759,quinapril
3635,312748,quinapril
3636,35208,quinapril
3637,106255,NF
3638,236539,ropivacaine
3639,1150121,NF
3640,835877,NF
3641,1314674,NF
3642,1734207,ropivacaine
3643,1233806,NF
3644,1314673,NF
3645,35780,ropivacaine
3646,314212,NF
3647,1150120,NF
3648,1734355,ropivacaine
3649,1192656,NF
3650,1734347,ropivacaine
3651,1250265,NF
3652,204562,NF
3653,1100208,NF
3654,1735006,fentanyl
3655,905181,NF
3656,1192652,NF
3657,1250106,NF
3658,206977,NF
3659,1150122,NF
3660,1299777,NF
3661,1300443,NF
3662,313735,NF
3663,135391,olopatadine
3664,992125,NF
3665,236599,olopatadine
3666,597213,NF
3667,106933,NF
3668,544724,NF
3669,1424899,fluticasone
3670,1424888,fluticasone
3671,1424884,vilanterol
3672,596843,lansoprazole
3673,998681,clonidine
3674,1116150,hydrocortisone
3675,763185,prednisone
3676,108959,calcipotriene
3677,308711,NF
3678,814394,betamethasone acetate / betamethasone sodium phosphate
3679,1007039,betamethasone
3680,1737757,lidocaine
3681,1008264,calcium carbonate
3682,198542,NF
3683,997610,NF
3684,858057,paliperidone
3685,466426,benzocaine
3686,665056,acetaminophen
3687,692475,NF
3688,11423,zinc oxide
3689,313048,hypochlorite
3690,746828,NF
3691,307668,acetaminophen
3692,897649,verapamil
3693,746731,NF
3694,261555,lidocaine
3695,261225,NF
3696,284649,NF
3697,746729,NF
3698,3255,desoximetasone
3699,215927,celecoxib
3700,808081,NF
3701,206457,NF
3702,540404,eszopiclone
3703,896187,NF
3704,896222,salmeterol
3705,896226,NF
3706,896162,NF
3707,540411,eszopiclone
3708,224920,levothyroxine
3709,896219,NF
3710,891793,ascorbic acid
3711,746738,NF
3712,808072,NF
3713,746740,NF
3714,896193,NF
3715,643193,ranibizumab
3716,311336,NF
3717,1987647,lidocaine
3718,1010851,NF
3719,197875,NF
3720,1232154,aflibercept
3721,1232150,aflibercept
3722,743,amylase
3723,238750,NF
3724,1007820,NF
3725,8031,protease
3726,6406,lipase
3727,816346,dexlansoprazole
3728,351353,NF
3729,902621,dexlansoprazole
3730,465711,ciprofloxacin
3731,309305,ciprofloxacin
3732,1100065,famotidine
3733,1100066,famotidine
3734,6468,loperamide
3735,82038,loperamide
3736,198732,NF
3737,1552008,tiotropium
3738,199603,clotrimazole
3739,197733,NF
3740,25483,gadoteridol
3741,727765,NF
3742,727764,NF
3743,5499,hydrogen peroxide
3744,91349,hydrogen peroxide
3745,899221,NF
3746,36721,sodium sulfate
3747,800904,NF
3748,815276,polyethylene glycol 3350
3749,857044,NF
3750,36676,sodium bicarbonate
3751,1098856,NF
3752,1360531,NF
3753,311303,NF
3754,29652,methenamine
3755,239227,NF
3756,6832,methenamine
3757,967012,polyethylene glycol 3350
3758,857045,polyethylene glycol 3350
3759,857048,NF
3760,198086,phenobarbital
3761,724887,amlodipine
3762,998677,clonidine
3763,861424,propafenone
3764,261266,pioglitazone
3765,1312627,loteprednol etabonate
3766,213468,celecoxib
3767,849728,naproxen
3768,209459,acetaminophen
3769,1049908,diphenhydramine
3770,1300706,lorcaserin
3771,216670,NF
3772,198611,NF
3773,212962,NF
3774,312441,pioglitazone
3775,1807518,vancomycin
3776,87636,fexofenadine
3777,602393,lamivudine
3778,85762,ritonavir
3779,68244,lamivudine
3780,195088,lopinavir
3781,310333,NF
3782,614534,abacavir
3783,236474,fexofenadine
3784,190521,abacavir
3785,284640,lopinavir
3786,6058,isosorbide dinitrate
3787,597730,lopinavir
3788,34347,pramoxine
3789,106955,pramoxine
3790,1116499,hydrocortisone
3791,1043560,saxagliptin
3792,1235049,hydrocortisone
3793,310885,NF
3794,485440,eszopiclone
3795,198464,aspirin
3796,208513,"estrogens, conjugated (USP)"
3797,686441,paliperidone
3798,616698,risperidone
3799,616705,risperidone
3800,672569,paliperidone
3801,672571,paliperidone
3802,903891,fluvoxamine
3803,858053,paliperidone
3804,672567,paliperidone
3805,859871,haloperidol
3806,861824,pioglitazone
3807,200070,NF
3808,900156,lamotrigine
3809,422410,midazolam
3810,801966,diazepam
3811,850201,NF
3812,850199,NF
3813,208813,dexamethasone
3814,1246321,formoterol
3815,896235,salmeterol
3816,1190957,testosterone
3817,236065,dorzolamide
3818,847256,NF
3819,60207,dorzolamide
3820,1605101,insulin isophane
3821,662263,timolol
3822,1008501,"insulin, regular, human"
3823,1807551,sodium chloride
3824,1807546,sodium chloride
3825,1807552,sodium chloride
3826,1807548,sodium chloride
3827,1807549,sodium chloride
3828,237372,NF
3829,206805,loratadine
3830,1795344,glucose
3831,312241,NF
3832,197587,NF
3833,1795348,glucose
3834,108190,glucose
3835,308084,aluminum hydroxide
3836,227591,mupirocin
3837,221174,tolterodine
3838,213182,mupirocin
3839,119565,tolterodine
3840,1546212,povidone-iodine
3841,314188,povidone-iodine
3842,211747,povidone-iodine
3843,984069,NF
3844,1233707,NF
3845,583248,NF
3846,197897,NF
3847,900373,NF
3848,860796,NF
3849,249221,NF
3850,860801,NF
3851,866919,NF
3852,597142,timolol
3853,867445,NF
3854,349197,clonazepam
3855,1092456,diphenhydramine
3856,313421,tolnaftate
3857,204442,ibuprofen
3858,359601,guaifenesin
3859,260309,NF
3860,57258,tizanidine
3861,236460,tizanidine
3862,118463,olmesartan
3863,321064,olmesartan
3864,313849,NF
3865,1000126,medroxyprogesterone
3866,993890,acetaminophen
3867,198232,sulfasalazine
3868,607026,pregabalin
3869,209397,acetaminophen
3870,1244214,budesonide
3871,836347,NF
3872,93560,"insulin, regular, human"
3873,204862,NF
3874,400560,insulin detemir
3875,836292,NF
3876,866406,cholecalciferol
3877,1007184,"insulin aspart protamine, human"
3878,203122,doxycycline
3879,351297,"insulin aspart protamine, human"
3880,352385,"insulin aspart protamine, human"
3881,199026,NF
3882,1886,caffeine
3883,1233664,ergocalciferol
3884,214130,acetaminophen
3885,19860,butalbital
3886,313706,NF
3887,991486,codeine
3888,1001690,potassium sulfate
3889,1251501,estradiol
3890,542045,vitamin B12
3891,310621,guaifenesin
3892,1086997,dextromethorphan
3893,692783,loratadine
3894,318146,glucose
3895,831102,diltiazem
3896,830869,diltiazem
3897,1655728,adalimumab
3898,108758,mupirocin
3899,615172,aripiprazole
3900,153048,olanzapine
3901,206412,NF
3902,352201,olmesartan
3903,261159,clotrimazole
3904,1723156,amikacin
3905,1591942,sofosbuvir
3906,1591943,sofosbuvir
3907,1484911,sofosbuvir
3908,1591922,ledipasvir
3909,194881,brinzolamide
3910,77655,zoledronic acid
3911,1114085,zoledronic acid
3912,312436,NF
3913,235426,pilocarpine
3914,8328,pilocarpine
3915,25025,finasteride
3916,199498,pentosan polysulfate
3917,155046,pentosan polysulfate
3918,134413,pentosan polysulfate
3919,1860157,oxycodone
3920,1812095,dexamethasone
3921,48933,dexamethasone
3922,309698,NF
3923,1812079,dexamethasone
3924,857305,clomipramine
3925,198377,tacrolimus
3926,2597,clomipramine
3927,42316,tacrolimus
3928,81984,clomipramine
3929,1865962,crisaborole
3930,997220,donepezil
3931,2177697,influenza B virus antigen
3932,608652,NF
3933,1091843,roflumilast
3934,359383,ciprofloxacin
3935,237870,aluminum hydroxide
3936,824190,amoxicillin
3937,1085640,triamcinolone
3938,597850,anagrelide
3939,1543712,lidocaine
3940,206352,hydrocortisone
3941,809014,hydrochlorothiazide
3942,221161,sildenafil
3943,136411,sildenafil
3944,604392,vitamin E
3945,1249796,NF
3946,1249797,vitamin E
3947,214317,bisoprolol
3948,4847,glucosamine
3949,854919,hydrochlorothiazide
3950,1007397,glucosamine hydrochloride / glucosamine sulfate
3951,359572,glucosamine
3952,751618,nebivolol
3953,744636,amlodipine
3954,1040036,lurasidone
3955,1431237,lurasidone
3956,313776,ziprasidone
3957,204642,selenium sulfide
3958,198141,prazosin
3959,198075,perphenazine
3960,1653049,calcium carbonate
3961,351761,valsartan
3962,826612,silodosin
3963,720825,silodosin
3964,998525,miconazole
3965,248083,NF
3966,235838,terbinafine
3967,6932,miconazole
3968,37801,terbinafine
3969,42790,miconazole
3970,1429591,NF
3971,1429590,NF
3972,1537541,NF
3973,1658714,NF
3974,1304302,NF
3975,2050419,influenza A virus (H1N1) antigen
3976,2050423,influenza A virus (H3N2) antigen
3977,2050418,influenza A virus (H3N2) antigen
3978,1304303,NF
3979,890948,NF
3980,1801183,NF
3981,1303855,"influenza B virus vaccine, B-Wisconsin-1-2010-like virus"
3982,1928340,influenza A virus (H1N1) antigen
3983,1801178,NF
3984,1304127,influenza A-California-7-2009-(H1N1)v-like virus vaccine
3985,1658711,NF
3986,1657138,influenza A virus (H1N1) antigen
3987,314221,simethicone
3988,154987,hydroxyzine
3989,197798,NF
3990,310367,NF
3991,687373,NF
3992,802775,NF
3993,10402,dronabinol
3994,197634,dronabinol
3995,867502,pazopanib
3996,732187,pazopanib
3997,714438,pazopanib
3998,562546,NF
3999,1725775,NF
4000,1012423,NF
4001,1725078,bupivacaine
4002,267396,bupivacaine
4003,1725696,bupivacaine
4004,1300441,NF
4005,1300439,NF
4006,1724884,bupivacaine
4007,1012425,NF
4008,155323,methylprednisolone
4009,1815,bupivacaine
4010,282473,NF
4011,1725702,NF
4012,346535,NF
4013,1724880,bupivacaine
4014,1300440,NF
4015,1725082,bupivacaine
4016,282472,NF
4017,1743779,methylprednisolone
4018,1300442,NF
4019,308461,NF
4020,891294,NF
4021,310063,NF
4022,1092185,NF
4023,1742749,sorbitol
4024,313092,sorbitol
4025,1661802,NF
4026,857924,NF
4027,1304131,NF
4028,1942128,influenza A virus (H1N1) antigen
4029,2050767,influenza A virus (H1N1) antigen
4030,1661803,NF
4031,2050800,NF
4032,1942132,influenza A virus (H3N2) antigen
4033,2050758,influenza A virus (H3N2) antigen
4034,1537485,NF
4035,1428988,NF
4036,1799399,NF
4037,1799398,NF
4038,1431432,NF
4039,1942127,influenza A virus (H3N2) antigen
4040,2050803,influenza A virus (H3N2) antigen
4041,1661807,NF
4042,1431428,NF
4043,1799403,NF
4044,805507,NF
4045,1304128,NF
4046,1303861,NF
4047,992459,promethazine
4048,198089,phenobarbital
4049,261178,nystatin
4050,259581,glycerin
4051,596918,lansoprazole
4052,992445,promethazine
4053,315122,NF
4054,994541,orphenadrine
4055,7715,orphenadrine
4056,312113,NF
4057,1233854,NF
4058,1724644,hydromorphone
4059,1665679,ketorolac
4060,897757,hydromorphone
4061,1724276,hydromorphone
4062,7716,orphenadrine
4063,763044,NF
4064,1233857,NF
4065,1358325,NF
4066,205305,telmisartan
4067,1116632,ticagrelor
4068,73494,telmisartan
4069,311572,NF
4070,1734686,ertapenem
4071,977837,NF
4072,562804,NF
4073,352343,NF
4074,1307421,linaclotide
4075,998139,NF
4076,352068,NF
4077,1307410,linaclotide
4078,325642,ertapenem
4079,352817,NF
4080,1372741,"insulin aspart protamine, human"
4081,352721,ertapenem
4082,998141,NF
4083,966443,NF
4084,750071,NF
4085,847394,NF
4086,966427,NF
4087,905458,levothyroxine
4088,687439,NF
4089,314036,NF
4090,308467,NF
4091,1272,aztreonam
4092,260330,methylprednisolone
4093,212575,amlodipine
4094,259794,NF
4095,30003,milnacipran
4096,833144,milnacipran
4097,588250,milnacipran
4098,994202,esomeprazole
4099,977954,NF
4100,994005,naproxen
4101,748667,NF
4102,705022,fluticasone
4103,705024,NF
4104,895968,NF
4105,1659195,heparin
4106,885884,NF
4107,891709,ascorbic acid
4108,1863605,glucose
4109,349196,clonazepam
4110,197303,acetazolamide
4111,1048069,benzocaine
4112,313354,thioridazine
4113,167,acetazolamide
4114,309853,NF
4115,4492,fluorouracil
4116,311466,NF
4117,10763,triamterene
4118,258337,triamterene
4119,352381,glipizide
4120,861740,glipizide
4121,261715,aminolevulinic acid
4122,683,aminolevulinic acid
4123,284167,NF
4124,762672,aminolevulinate
4125,155002,aminolevulinate
4126,1114199,rivaroxaban
4127,1049182,phenylephrine
4128,854901,bisoprolol
4129,308694,benzoyl peroxide
4130,1087980,NF
4131,1806380,gabapentin
4132,1087975,NF
4133,476677,NF
4134,884065,NF
4135,237193,NF
4136,238752,NF
4137,307684,acetaminophen
4138,836286,NF
4139,645956,NF
4140,348534,NF
4141,1665005,ceftriaxone
4142,311302,NF
4143,885205,benztropine
4144,665040,sitagliptin
4145,1721690,epoetin alfa
4146,1010598,naloxone
4147,727349,NF
4148,1659929,naloxone
4149,727351,NF
4150,7242,naloxone
4151,238166,NF
4152,199164,phenobarbital
4153,104781,risperidone
4154,317128,misoprostol
4155,854916,hydrochlorothiazide
4156,1602594,memantine
4157,1086769,vilazodone
4158,1086768,vilazodone
4159,1299778,NF
4160,237361,NF
4161,1868473,sodium bicarbonate
4162,1868469,sodium bicarbonate
4163,312974,NF
4164,311027,insulin isophane
4165,831248,diltiazem
4166,208406,sulfamethoxazole
4167,198245,terconazole
4168,142046,metronidazole
4169,746804,mometasone
4170,896006,fluticasone
4171,977840,"insulin aspart protamine, human"
4172,706958,cinacalcet
4173,1807510,vancomycin
4174,706960,cinacalcet
4175,197636,dronabinol
4176,2403,chlorpromazine
4177,309254,NF
4178,197402,NF
4179,808580,NF
4180,353116,ziprasidone
4181,845144,NF
4182,115698,ziprasidone
4183,212389,carvedilol
4184,200809,furosemide
4185,855304,warfarin
4186,859048,pramipexole
4187,309090,ceftriaxone
4188,616739,rotigotine
4189,722279,rotigotine
4190,199205,NF
4191,646781,benzoyl peroxide
4192,1418,benzoyl peroxide
4193,828975,NF
4194,885131,benzoyl peroxide
4195,1600914,carbidopa
4196,52177,loteprednol etabonate
4197,1009142,tobramycin
4198,545255,tobramycin
4199,485595,NF
4200,859050,pramipexole
4201,218402,pramipexole
4202,1791686,pimavanserin
4203,1791685,pimavanserin
4204,562565,NF
4205,1359665,NF
4206,727697,NF
4207,32915,teriparatide
4208,847904,NF
4209,349597,NF
4210,691286,mineral oil
4211,579996,mineral oil
4212,706820,mineral oil
4213,580001,mineral oil
4214,579993,NF
4215,486188,NF
4216,746083,mineral oil
4217,579999,mineral oil
4218,1012407,NF
4219,1724786,bupivacaine
4220,752827,NF
4221,702008,mineral oil
4222,486185,NF
4223,1724787,bupivacaine
4224,259196,petrolatum
4225,1724790,bupivacaine
4226,702011,NF
4227,1008093,carboxymethylcellulose
4228,1038773,NF
4229,2062,carboxymethylcellulose
4230,198250,tetracycline
4231,33738,pioglitazone
4232,847278,NF
4233,253181,insulin isophane
4234,261716,glucagon
4235,607999,pioglitazone
4236,791871,NF
4237,834061,penicillin V
4238,7984,penicillin V
4239,203195,penicillin V
4240,1007285,vitamin A
4241,1007121,vitamin A
4242,97016,NF
4243,854878,zolpidem
4244,830863,diltiazem
4245,262222,risperidone
4246,352277,metaxalone
4247,226827,azithromycin
4248,1089065,zinc oxide
4249,17300,alfuzosin
4250,433887,NF
4251,389223,NF
4252,46043,alfuzosin
4253,562545,NF
4254,310879,hydrocortisone
4255,310896,NF
4256,27197,hydrocortisone
4257,1539753,efinaconazole
4258,1653196,"insulin aspart, human"
4259,644794,vitamin B12
4260,253083,vitamin B12
4261,1007573,NF
4262,1364430,apixaban
4263,860693,galantamine
4264,4637,galantamine
4265,1364436,apixaban
4266,153640,quetiapine
4267,213641,clotrimazole
4268,245265,insulin isophane
4269,312736,pyridoxine
4270,198364,NF
4271,81997,diclofenac
4272,311207,ivermectin
4273,314286,ziprasidone
4274,312059,nystatin
4275,603103,naproxen
4276,706825,risperidone
4277,217906,NF
4278,1894,calcitriol
4279,966405,levothyroxine
4280,966431,NF
4281,687434,NF
4282,966447,NF
4283,847398,NF
4284,750114,NF
4285,1086773,vilazodone
4286,1086778,vilazodone
4287,711372,desvenlafaxine
4288,790290,desvenlafaxine
4289,1874559,desvenlafaxine
4290,734064,desvenlafaxine
4291,683693,desvenlafaxine
4292,790264,desvenlafaxine
4293,1874553,desvenlafaxine
4294,1744400,magnesium chloride
4295,1245383,calcium carbonate
4296,729490,calcium carbonate
4297,577154,megestrol
4298,998671,clonidine
4299,998673,clonidine
4300,31448,nabumetone
4301,209375,acetaminophen
4302,314142,nateglinide
4303,825181,NF
4304,1801277,adalimumab
4305,1656703,adalimumab
4306,1655726,adalimumab
4307,214536,enalapril
4308,858828,hydrochlorothiazide
4309,312588,NF
4310,1655960,methotrexate
4311,221128,mupirocin
4312,198076,perphenazine
4313,242679,abacavir
4314,349491,lamivudine
4315,152970,ritonavir
4316,664743,atazanavir
4317,731571,penicillin G
4318,1049910,diphenhydramine
4319,212306,cephalexin
4320,544455,lactulose
4321,314078,loxapine
4322,898342,amlodipine
4323,898346,amlodipine
4324,992153,methenamine
4325,799048,doxycycline
4326,198047,nortriptyline
4327,1869699,linaclotide
4328,404182,"sennosides, USP"
4329,1191309,fluocinolone
4330,235230,nicardipine
4331,7396,nicardipine
4332,858603,nicardipine
4333,905495,chlordiazepoxide
4334,47180,bismuth tribromophenate
4335,214792,potassium chloride
4336,809030,hydrochlorothiazide
4337,636045,hydrochlorothiazide
4338,7623,ofloxacin
4339,817496,olmesartan
4340,1433212,levomilnacipran
4341,1433233,levomilnacipran
4342,1433211,levomilnacipran
4343,1442170,fenofibrate
4344,1433235,levomilnacipran
4345,352200,olmesartan
4346,1009239,NF
4347,312973,sodium bicarbonate
4348,214342,calcium acetate
4349,1433218,levomilnacipran
4350,1433241,levomilnacipran
4351,1433239,levomilnacipran
4352,41208,halobetasol
4353,796524,NF
4354,978053,NF
4355,845142,NF
4356,34323,potassium sulfate
4357,1359461,NF
4358,808578,NF
4359,1001689,potassium sulfate
4360,1007809,potassium sulfate
4361,45318,halobetasol
4362,1001688,NF
4363,197752,NF
4364,884692,NF
4365,1439838,NF
4366,1658320,brexpiprazole
4367,1439824,NF
4368,1658329,brexpiprazole
4369,1455099,vortioxetine
4370,1658314,brexpiprazole
4371,1439810,vortioxetine
4372,1658327,brexpiprazole
4373,1658331,brexpiprazole
4374,1790881,vortioxetine
4375,1790890,vortioxetine
4376,1658335,brexpiprazole
4377,1600695,amphetamine
4378,81952,amphetamine
4379,725,amphetamine
4380,822929,amphetamine aspartate / amphetamine sulfate / dextroamphetamine saccharate / dextroamphetamine sulfate
4381,436130,NF
4382,3288,dextroamphetamine
4383,253146,dextroamphetamine
4384,727979,NF
4385,1726988,sugammadex
4386,727974,NF
4387,727977,NF
4388,1726987,sugammadex
4389,727981,NF
4390,702055,fenofibrate
4391,992766,miconazole
4392,1800492,alpha-d-glucopyranose
4393,1992427,apixaban
4394,197696,fentanyl
4395,1293083,zinc oxide
4396,207212,omeprazole
4397,198907,zinc gluconate
4398,108780,valacyclovir
4399,211815,levofloxacin
4400,1437704,albuterol
4401,897710,hydromorphone
4402,309937,NF
4403,727537,filgrastim
4404,1860480,docetaxel
4405,1734919,cyclophosphamide
4406,1860485,docetaxel
4407,847189,insulin isophane
4408,213344,citalopram
4409,1247917,"sennosides, USP"
4410,213345,citalopram
4411,153638,quetiapine
4412,207774,nifedipine
4413,207773,nifedipine
4414,866096,buspirone
4415,153591,glimepiride
4416,153734,tizanidine
4417,979494,losartan
4418,207108,fluconazole
4419,198332,trimethoprim
4420,686926,carvedilol
4421,855320,warfarin
4422,854882,zolpidem
4423,1298326,NF
4424,207107,fluconazole
4425,728111,oseltamivir
4426,208365,benzonatate
4427,825134,mesalamine
4428,876693,ondansetron
4429,604394,vitamin E
4430,104491,simvastatin
4431,152414,atenolol
4432,200820,spironolactone
